trial_num,trial_id,datetime_start,datetime_complete,duration_sec,buy_threshold,rsi_period,sell_threshold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
93,15838,2026-01-14 14:30:33.378233,2026-01-14 14:30:33.378233,0.0,21.0,14.0,60.0,0.0001,0.14791908423283348,,,,,,,,,,,
94,15839,2026-01-14 14:30:37.640352,2026-01-14 14:30:37.640352,0.0,43.0,23.0,60.0,0.0001,0.14791908423283348,,,,,,,,,,,
95,15840,2026-01-14 14:30:44.123158,2026-01-14 14:30:44.123158,0.0,39.0,7.0,75.0,0.0001,0.14791908423283348,,,,,,,,,,,
96,15841,2026-01-14 14:30:50.886653,2026-01-14 14:30:50.886653,0.0,20.0,28.0,75.0,0.0001,0.14791908423283348,,,,,,,,,,,
97,15842,2026-01-14 14:30:52.570368,2026-01-14 14:30:52.570368,0.0,35.0,18.0,85.0,0.0001,0.14791908423283348,,,,,,,,,,,
98,15843,2026-01-14 14:30:55.118877,2026-01-14 14:30:55.118877,0.0,21.0,14.0,65.0,0.0001,0.14791908423283348,,,,,,,,,,,
99,15844,2026-01-14 14:30:56.855788,2026-01-14 14:30:56.855788,0.0,45.0,8.0,85.0,0.0001,0.14791908423283348,,,,,,,,,,,
100,15845,2026-01-14 14:30:59.921994,2026-01-14 14:30:59.921994,0.0,40.0,20.0,79.0,0.11972604027619316,0.14791908423283348,,,,,,,,,,,
101,15846,2026-01-14 14:31:02.968071,2026-01-14 14:31:02.968071,0.0,20.0,12.0,85.0,0.0001,0.14791908423283348,,,,,,,,,,,
102,15847,2026-01-14 14:31:07.632927,2026-01-14 14:31:07.632927,0.0,24.0,30.0,70.0,0.0001,0.14791908423283348,,,,,,,,,,,
103,15848,2026-01-14 14:31:11.458416,2026-01-14 14:31:11.458416,0.0,37.0,26.0,69.0,0.0001,0.14791908423283348,,,,,,,,,,,
104,15849,2026-01-14 14:31:22.981377,2026-01-14 14:31:22.981377,0.0,45.0,7.0,83.0,0.0001,0.14791908423283348,,,,,,,,,,,
105,15850,2026-01-14 14:31:33.531668,2026-01-14 14:31:33.531668,0.0,26.0,20.0,60.0,0.0001,0.14791908423283348,,,,,,,,,,,
106,15851,2026-01-14 14:31:42.361775,2026-01-14 14:31:42.361775,0.0,29.0,20.0,75.0,0.0001,0.14791908423283348,,,,,,,,,,,
107,15852,2026-01-14 14:31:44.104827,2026-01-14 14:31:44.104827,0.0,39.0,16.0,81.0,0.1114748313094501,0.14791908423283348,,,,,,,,,,,
108,15853,2026-01-14 14:31:48.639784,2026-01-14 14:31:48.639784,0.0,27.0,30.0,75.0,0.0001,0.14791908423283348,,,,,,,,,,,
