trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
844,18686,2026-01-14 17:43:46.036887,2026-01-14 17:43:46.901316,0.864429,2.575128174390617,1.6744839214441316,2.462436229716362,15.0,36.0,0.143754126063784,0.39889793614401337,,,,,,,,,,,
845,18687,2026-01-14 17:43:46.104821,2026-01-14 17:43:46.104821,0.0,2.6865048453050333,1.5004385061518073,1.9779050242655016,13.0,36.0,0.1161903396495181,0.39889793614401337,0.1390468680723495,-0.05983082852896586,-24.8993473118854,0.40350877192982454,285,-2.114241938997147,-9.203237067304196,-17.616260503034265,0.3873239436619718,142,1620.5246751023942
846,18688,2026-01-14 17:43:46.166557,2026-01-14 17:43:46.801529,0.634972,1.139348224211034,1.6718175942328046,2.6200302087124636,15.0,35.0,0.0001,0.39889793614401337,,,,,,,,,,,
847,18689,2026-01-14 17:43:46.232767,2026-01-14 17:43:46.232767,0.0,2.5877798436582684,1.5692137818565766,2.5779769600063935,15.0,36.0,0.19143858638708267,0.39889793614401337,0.5529122251289548,6.543826607510504,-24.391699970436996,0.36462093862815886,277,-1.9122988354250272,-10.424856698701634,-17.192685448011947,0.34558823529411764,136,445.8593875328087
848,18690,2026-01-14 17:43:46.258756,2026-01-14 17:43:47.217212,0.958456,2.5557460623302437,1.6851975626140023,1.502015286735426,14.0,35.0,0.14349495674367627,0.39889793614401337,,,,,,,,,,,
849,18691,2026-01-14 17:43:46.570796,2026-01-14 17:43:46.570796,0.0,2.584854002514956,1.5090904899358213,2.6103137479869107,15.0,36.0,0.11232448177103019,0.39889793614401337,0.117784649740666,-0.6443740733324512,-27.896601269620636,0.35018050541516244,277,-1.8461163943453862,-10.13598639219064,-17.459667750728734,0.3382352941176471,136,1667.36586508522
850,18692,2026-01-14 17:43:46.594454,2026-01-14 17:43:47.598239,1.003785,2.5285080177374226,1.6767014385369317,2.7168294064796306,16.0,35.0,0.09120336817714612,0.39889793614401337,,,,,,,,,,,
851,18693,2026-01-14 17:43:46.783279,2026-01-14 17:43:46.783279,0.0,1.139348224211034,1.6718175942328046,2.6200302087124636,15.0,35.0,0.0001,0.39889793614401337,-0.274253716005276,-5.196652262931568,-24.829247394672006,0.3772893772893773,273,,,,,,
852,18694,2026-01-14 17:43:46.815881,2026-01-14 17:43:47.482220,0.666339,2.528856762111514,1.6194362261653104,2.4560240827046766,16.0,35.0,0.0001,0.39889793614401337,,,,,,,,,,,
853,18695,2026-01-14 17:43:46.891778,2026-01-14 17:43:46.891778,0.0,2.575128174390617,1.6744839214441316,2.462436229716362,15.0,36.0,0.143754126063784,0.39889793614401337,0.2906476933508119,2.0881442089365465,-27.880800284532768,0.37545126353790614,277,-2.408910773836162,-12.5564689432693,-18.549481290714176,0.35294117647058826,136,928.8078071648774
