trial_num,trial_id,datetime_start,datetime_complete,duration_sec,bb_period,bb_std_dev,ema_period,stoch_overbought,stoch_oversold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
403,20245,2026-01-15 19:41:47.660806,2026-01-15 19:41:47.660806,0.0,30.0,2.1783882492452067,40.0,70.0,21.0,0.24292139039583358,0.5115899760924395,1.1914565387795442,2.160775885956205,-1.5702401501274776,0.6052631578947368,38,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,144.0809648934265
404,20246,2026-01-15 19:41:47.739325,2026-01-15 19:41:50.274616,2.535291,32.0,2.1443395833716465,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
405,20247,2026-01-15 19:41:48.768880,2026-01-15 19:41:48.768880,0.0,30.0,2.32448594099847,40.0,70.0,21.0,0.24292139039583358,0.5115899760924395,1.1914565387795442,2.160775885956205,-1.5702401501274776,0.6052631578947368,38,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,144.0809648934265
406,20248,2026-01-15 19:41:48.864432,2026-01-15 19:41:51.484905,2.620473,32.0,2.143676959619722,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
407,20249,2026-01-15 19:41:49.188512,2026-01-15 19:41:49.188512,0.0,30.0,2.3297644802899398,40.0,70.0,20.0,0.26071072265431644,0.5115899760924395,1.3427124211286632,2.430140930320449,-1.570240291060887,0.6388888888888888,36,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,139.11526625622227
408,20250,2026-01-15 19:41:49.255482,2026-01-15 19:41:52.025730,2.770248,32.0,2.1458418722085413,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
409,20251,2026-01-15 19:41:50.244070,2026-01-15 19:41:50.244070,0.0,32.0,2.1443395833716465,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.13182228378558827,-0.3322757890074933,-3.791394202438081,0.625,40,,,,,,
410,20252,2026-01-15 19:41:50.292551,2026-01-15 19:41:52.743066,2.450515,32.0,2.1920837620032123,42.0,71.0,30.0,0.0001,0.5115899760924395,,,,,,,,,,,
411,20253,2026-01-15 19:41:50.799518,2026-01-15 19:41:50.799518,0.0,30.0,2.145045708486129,40.0,71.0,20.0,0.2849795654986061,0.5115899760924395,1.5302053604145025,2.7148693000633104,-1.570240291060887,0.6571428571428571,35,-0.5252055385798452,-0.45228233848235405,-2.1084833793583835,0.52,25,134.3225525257327
412,20254,2026-01-15 19:41:50.842893,2026-01-15 19:41:53.191371,2.348478,32.0,2.394754606051012,42.0,71.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
413,20255,2026-01-15 19:41:51.441193,2026-01-15 19:41:51.441193,0.0,32.0,2.143676959619722,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.13182228378558827,-0.3322757890074933,-3.791394202438081,0.625,40,,,,,,
414,20256,2026-01-15 19:41:51.777990,2026-01-15 19:41:54.966897,3.188907,31.0,2.3881738659766816,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,,,,,,,,,,,
415,20257,2026-01-15 19:41:51.996261,2026-01-15 19:41:51.996261,0.0,32.0,2.1458418722085413,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.13182228378558827,-0.3322757890074933,-3.791394202438081,0.625,40,,,,,,
416,20258,2026-01-15 19:41:52.039670,2026-01-15 19:41:55.142396,3.102726,31.0,2.2993495381668945,41.0,76.0,20.0,0.4593145731035251,0.5115899760924395,,,,,,,,,,,
417,20259,2026-01-15 19:41:52.721806,2026-01-15 19:41:52.721806,0.0,32.0,2.1920837620032123,42.0,71.0,30.0,0.0001,0.5115899760924395,-1.1272729680962743,-3.5394429616980956,-6.847859027401948,0.5737704918032787,61,,,,,,
418,20260,2026-01-15 19:41:52.755175,2026-01-15 19:41:55.389828,2.634653,31.0,2.389859329314203,65.0,70.0,20.0,0.0001,0.5115899760924395,,,,,,,,,,,
419,20261,2026-01-15 19:41:53.171007,2026-01-15 19:41:53.171007,0.0,32.0,2.394754606051012,42.0,71.0,20.0,0.0001,0.5115899760924395,-0.13182228378558827,-0.3322757890074933,-3.791394202438081,0.625,40,,,,,,
420,20262,2026-01-15 19:41:53.205165,2026-01-15 19:41:56.680418,3.475253,31.0,2.270675983222472,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,,,,,,,,,,,
421,20263,2026-01-15 19:41:54.879963,2026-01-15 19:41:54.879963,0.0,31.0,2.3881738659766816,41.0,70.0,20.0,0.4680341355040546,0.5115899760924395,2.7358054272643715,3.810725488663906,-1.1951766920596962,0.6410256410256411,39,-0.5965286330993923,-0.4805364438808897,-2.1465539224107433,0.48,25,121.80449775976511
