trial_num,trial_id,datetime_start,datetime_complete,duration_sec,buy_threshold,rsi_period,sell_threshold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
139,13844,2026-01-13 20:10:43.925169,2026-01-13 20:10:43.925169,0.0,20.0,10.0,84.0,0.0001,0.17011187877581233,,,,,,,,,,,
140,13845,2026-01-13 20:10:45.479281,2026-01-13 20:10:45.479281,0.0,43.0,29.0,66.0,0.0001,0.17011187877581233,,,,,,,,,,,
141,13846,2026-01-13 20:10:50.888674,2026-01-13 20:10:50.888674,0.0,31.0,18.0,74.0,0.0001,0.17011187877581233,,,,,,,,,,,
142,13847,2026-01-13 20:10:55.243461,2026-01-13 20:10:55.243461,0.0,28.0,10.0,66.0,0.0001,0.17011187877581233,,,,,,,,,,,
143,13848,2026-01-13 20:10:57.832274,2026-01-13 20:10:57.832274,0.0,37.0,8.0,66.0,0.0001,0.17011187877581233,,,,,,,,,,,
144,13849,2026-01-13 20:11:03.209265,2026-01-13 20:11:03.209265,0.0,21.0,18.0,62.0,0.0001,0.17011187877581233,,,,,,,,,,,
145,13850,2026-01-13 20:11:05.799282,2026-01-13 20:11:05.799282,0.0,41.0,30.0,80.0,0.0001,0.17011187877581233,,,,,,,,,,,
146,13851,2026-01-13 20:11:08.304594,2026-01-13 20:11:08.304594,0.0,30.0,15.0,66.0,0.0001,0.17011187877581233,,,,,,,,,,,
147,13852,2026-01-13 20:11:09.517563,2026-01-13 20:11:09.517563,0.0,24.0,16.0,61.0,0.0001,0.17011187877581233,,,,,,,,,,,
148,13853,2026-01-13 20:11:16.036882,2026-01-13 20:11:16.036882,0.0,23.0,13.0,68.0,0.0001,0.17011187877581233,,,,,,,,,,,
149,13854,2026-01-13 20:11:17.709842,2026-01-13 20:11:17.709842,0.0,31.0,13.0,77.0,0.0001,0.17011187877581233,,,,,,,,,,,
